x,y,z
0.2879239765455453,0.4350691988054477,2.092402856308809
0.11002076036054265,-0.01983726174699589,1.1041819723160484
0.32111080114016366,0.060442888943632186,0.7482388938222706
0.20977277069350217,-0.09468975072454516,1.8647009335066584
-0.6162993952577241,0.13696764978835746,0.5168820666463645
0.3982644424594092,0.7124812806232583,0.8195013026651957
0.051021770504997274,0.10506569808847616,0.9180921811934147
0.31039785792319247,0.3702659331693638,1.7259078500302893
0.20518292835889923,0.1026566230921867,1.286988569408527
0.9390710471572223,-1.185497651535865,1.300723195221283
1.7170361291411096,0.5684917824846693,0.1992138236874433
0.9023156800139723,-0.8469569915572376,1.8925252131643948
0.04664051233600752,-0.21945631552816794,1.262377199117701
0.9593257571216823,-1.0702062734002475,1.6387148932951658
1.7075514511203047,0.051397671436463885,1.4078277691656245
0.5544673118673263,0.25793137681656747,2.0948024970742747
0.05069829874296855,0.04715628820502496,1.3009897637718852
-0.058979354436949655,0.036154537664968456,1.9981058030902656
0.1840023652721055,0.3221241601429328,2.091257714618639
0.5222440508999304,0.7810130998465796,1.2080629587096647
-0.07505837854239707,-1.2607933002562952,1.2245765454491606
-0.7583782026857484,0.2968337638871919,1.4469820201686368
-0.33074796278387464,0.08120597369063173,1.5343273585072952
-0.16000600119749586,-0.04216587540006024,0.6721355506043085
0.4065670157403194,-1.8837137567696607,0.628345196921949
-0.04560602562883748,0.5427324168539973,1.47420848044062
0.13803540740334488,0.21914180132799616,1.0652595335715085
-0.24423823098443753,-0.48402345149748355,1.9961051481872825
0.4605960482690698,1.690176109909025,1.1898043701988679
-0.007583017927769886,0.24599508018743932,1.4360739965786176
-0.680307041959294,-0.7667921887523014,1.880581740117887
0.11949086955630653,0.019432033095861473,2.026961359516432
0.13274080485099632,0.19112741291776517,1.8707654128438291
0.6422615620918318,0.5090588039521169,1.4567778453081732
0.17674192768643382,-0.22201869167341703,2.031244067140097
0.24249170916958007,-0.3081051622566151,2.092842662959388
-0.5971975928421658,0.573693931914208,0.7217610094043689
0.7221666848358392,-0.010917694330667055,0.9844256687633272
-0.553399541136638,1.1237684780554733,1.8169868876732849
0.40259616344838683,-0.5739264689745633,0.49634658131269976
0.15404797220734032,0.08344938219737852,1.9971291567294018
0.17071914075125832,-0.29051862125891637,1.5998451164468903
-0.05255082609623851,0.17301753958826324,1.8918775870242421
0.17575357741874825,0.36537965615732315,1.0912209065105982
0.23635760437340325,1.0102808374428252,1.1762842081429123
1.735498242233014,-0.3555516168898282,0.4853391378265536
-0.41787732698768487,-0.2813662813254505,0.8583403998913312
0.5506162503091083,-0.22088173595010502,1.181231455803021
-0.5892759553095023,0.6465966957984756,1.5912214318856004
0.8012462024000708,-0.6811782154483875,1.3289485863895716
-0.07686880104204535,1.728473635566914,1.065578990124855
1.5707832624300295,0.7475639418144695,1.1884969310023394
0.13100889798710197,-0.09939074354961361,1.1219866850298013
-0.2523286067771154,0.16211685317792704,0.34875761493305224
0.39241159897788225,-0.5756516529485343,1.0510695573529376
1.8212949475985545,-0.23230030357645048,0.775730807466702
1.7739964689574186,-0.7463817937908388,0.47904322465831883
0.3154687997930976,-0.29338422863435587,1.7961689870089845
0.3799134638849063,1.6122563682666917,1.461147032081357
0.00802560162836846,-0.7550918501281567,0.9700290278643391
0.1895941940531506,-0.031300132152978,1.0650281332706693
-0.43855827712833745,0.9880889121520671,1.9456291805015755
0.05472082385831961,0.061231221004712566,1.3615918311118842
1.543395118961774,-0.6486532848925227,1.0664829711289372
1.6451839302540059,-0.7587744706653489,0.9215782434096195
-0.34434352991746175,-1.592812866360851,1.3923143802015128
-0.766178314401841,0.07713875271598877,0.8485216476742226
-0.47930828726644903,-0.6549244732893544,1.3418000601218434
0.5635395701644657,-1.6080399599475792,1.2730036480690865
-0.16815985265306696,0.18281176743661032,1.9159024347169793
0.430828525487111,0.46385357435481,1.898161049732487
-0.24860980603028693,0.16900449311835045,1.9311954143933119
0.2306626660545501,0.037871675227603874,0.8604720585117885
0.7702322944100505,-0.17252028906829797,0.9250557203792006
0.004773938823095847,-0.26619208662919874,1.9178837564678421
0.14069384963942103,-0.3019086400913094,1.2161513905172165
-0.18401457863177792,0.9093827550876508,0.8492244242224494
-0.9393165363003964,1.3685079151848658,1.1745874526167006
0.41933306895865996,0.11637375223977624,2.009501179150725
-0.5846581809748308,0.9692867440891401,1.8484304637183546
-0.39544564596013704,-0.14562960573400396,1.7636377561438525
0.503052892397368,0.3318832162769496,1.736845147642104
1.3807975257445109,-1.0782297369603722,1.2889726484457327
0.15468399329209911,1.7476209257186661,1.064255328724454
1.472486814543101,1.2453270188457275,0.4717689988006588
0.2716093179899499,-1.7249499612170645,1.0615359091765189
-0.06182247006293451,0.01734980358402949,1.1171579233468334
0.2497058301983768,0.8103921008821708,1.5402554943135882
1.6778810931742316,0.39178124540942416,1.285116965880769
0.7260219400694562,-0.27361439471022747,2.0354027819344704
-0.5059578279452638,-1.1965392959707928,1.7222235286403156
-0.6256804223905311,0.10131618372785238,1.7064434068342944
0.7080404695385747,-0.14694092425979205,1.0588857578745077
-0.475836543359091,0.2254257218257737,1.850551444859575
0.2356325180578194,-0.04896256564295873,1.375561073894519
0.9085222802229515,-0.5513710007776604,1.39557044490387
-0.19552339736537835,-0.03313860608935869,1.9297569223206297
0.2500004735816186,0.27491797685799535,1.4211041509101285
-0.2656919575850162,0.5135555754617456,1.6123253581711015
0.1923429275824512,-0.8695979449814777,1.7083959752587932
0.36375363995235444,0.25757606045465575,1.401698705508502
-0.0320519675389089,0.31620973252008894,1.8566358161308647
0.07444517189782582,-0.16600393935017743,2.062174107509546
0.6146812724539621,-0.44533903609767733,1.4803774811453356
1.2323049394901984,1.2434438411345003,1.3343480196789157
0.5943653756109517,0.7286179220037161,1.9723909409245286
0.5627782049213439,-0.15339010046156137,1.722372678849621
1.7008310986433013,0.5545217779718711,0.9572647204280693
0.7675259609230657,-0.5811870440037791,1.6739664432278272
0.003139714841645852,-0.2739445550016947,1.0650971186704836
1.0926431919509112,1.0626117436136833,1.547924432950503
0.6146628440805829,0.13548498231596573,1.9741021426451526
0.24736164282386328,1.6197373866781144,1.4999878011411247
0.6799239662356936,-0.5434328859550435,1.3272274212073203
-0.4373087928189345,-0.1721700020994999,1.5281291248169604
0.37405822577571435,-0.3239028040369027,1.846094064056024
0.09166485633763696,0.5843612081128764,2.044479139405567
0.2398164421871284,0.07027636377755075,1.124878890461852
0.2966921989932257,0.14706063477615267,1.210146554473035
1.3884360262781659,1.2431243309410343,1.1110607801950545
-0.28835487834750384,-0.8312357585956738,0.6528423499985243
0.5521129508569415,0.21639531924918545,2.070146544506238
1.2336000323734546,-1.3055234759974157,0.9703022420265752
0.20204314302819068,-0.5736586967468156,1.0369162716795501
-0.47042392385079557,-0.20718712584892632,1.1014402579545024
-0.6359843952763748,-1.4320913395748454,1.384333912314497
0.13543367390302363,-0.4145204256328213,1.4610863051808272
0.1060227435602328,1.8516647043384598,0.9063449867139965
0.5829908307217281,1.2242621812405148,1.4409470537385296
-0.40610068421960577,-0.15322632293299152,1.7335748579970414
-0.7083160796287975,-0.5056733052384346,1.1183909823029279
-0.845434116432326,-0.09966012442545924,1.2813991393538846
0.7196776739493704,-0.888008345044392,1.8725892076077468
1.4384695162714232,0.6903024717786115,1.4488163480644203
-0.08503828466126975,-0.000953013129972119,1.847703818511803
0.3680485914016912,-0.26834531124118266,1.447776368076557
0.008226996623631883,-0.3495016618032814,1.1511214858575662
-0.17209473546526866,-0.02693192531353404,1.7574568511590476
-0.09881091094475752,0.11308054170129522,1.8647263813496884
0.2433056078349329,-0.815102896682774,1.1388331606346125
0.4521853876687883,0.10677048991408877,1.2773597515514925
0.3389451764024409,0.09520019464644944,0.34520617292134637
-0.6877340776677829,-0.4252895482284798,0.7763866113098123
-0.10912254735409098,-0.029293164155269114,1.968676739582763
0.03886633750738734,0.5386037701092615,1.3158053055881989
-0.5448090357466022,-0.32576635458953396,1.1854571713547915
0.42364464018533227,1.1475924711471446,1.7931701448290278
0.8916342925466137,-1.0044810627128,1.8186791343137443
0.9800910835138983,0.47320573364378393,1.9561634069812972
0.013873446615587093,-0.2092240710918598,1.7760253614639838
-0.0758338519681342,-0.8438501810945551,1.348547001432227
-0.35747858788805303,0.31457091327285913,1.436402039158881
1.0643322493336167,1.4141393778898026,0.14222238157257827
0.1325962607336085,-0.5542664739393905,2.0244333811760047
-0.2728812428195239,0.1677458060029483,1.32641367791522
-0.20752235268511926,0.8865308978258299,0.7704667388342897
-0.3711266505081852,0.6439124118267056,2.024532389769281
-0.038301449129499426,0.347583217558555,1.067999393953825
0.4640410109381533,0.4964051943791449,0.9040107647961698
0.10147902835512357,-0.08654966819230273,1.1103602963180161
1.742308293648682,-0.2363478781187027,0.8430834294652247
-0.23460009728148645,-0.403233576137784,1.4173080873037591
0.017173064444656758,-0.11177501750911395,0.7060254349853726
0.15665563393030127,0.021214129704502926,1.111744760415336
0.8151763682442992,-0.9559961827889333,1.6434817213522561
0.2584610533756696,0.046559236871440535,1.2334232250297368
0.8174210868634033,0.6670807416508714,1.534040769658401
0.13327378074834478,-0.44521214550840243,1.4059938688101443
-0.223424226555576,0.5874194976002278,1.0443110196318541
-0.2880111711612745,-0.11941543646313471,1.6117334815357007
0.15625018785380423,-0.13960430966742604,2.0418717291653485
1.1895309916955703,-0.4973440172436285,1.8587643931448465
0.04440341605164183,-0.18781414198266133,1.4009920245346603
1.1521267606845038,-0.9648369698643123,1.5260978722163414
0.36322185437909454,-1.3654539026102641,1.6133338798882537
0.20280639595261318,-0.32160352433306105,2.072227386077979
1.1342699935544656,0.04738581986180285,1.0963601294456111
0.24521043864217185,0.5298271477029995,1.3945091490702142
0.5672842757551082,-0.20636439355259661,1.3265422124320276
0.2176964465338349,-0.3458343049650934,1.8024249187126675
0.8966153386649419,-1.6819992696843893,0.8414853047234464
0.6160810440672297,-0.5724091535826851,1.5472645697987968
1.696598613583478,-0.32472928008075863,1.303889505104263
-0.6390438133522891,-0.38526109274184184,1.0795405186465847
-0.4951184728347571,0.8629740282712576,1.0347741507585806
0.3710966931896651,-0.0063056466889182625,2.0937349819449826
-0.6667499791764129,0.4887549073358253,1.387816232651349
0.9049138964496102,-0.13639291524702898,2.0136595057829973
-0.5714958549689735,-0.344785938256695,1.4984735276985657
0.2421275088735047,-0.13917115596273333,1.3737116000915572
0.033010728756623475,1.0923057035939474,1.6941676309742708
1.1510459675976454,0.20382626619076555,1.8749281443245094
0.07515456282962482,-0.12732799517026083,1.2958971070881415
-0.10881636072295266,0.2184538899887056,0.6812802008908159
0.13702236219100394,0.14343372560899448,1.0107468538050963
0.9428110534079733,0.17016348998949699,1.4638302397409377
0.6622244410714003,0.632747077162723,1.1271453600136403
0.56789755435279,0.34054437716301356,2.0155087534981933
-0.07899555615655904,0.7117112981740256,1.3891132692428778
0.10685394729958952,0.11716994891536314,2.0035105265692694
-0.5615062769652045,1.3821790882614147,1.5100536752851847
-1.5042709916848507,1.0463489458998367,0.4852842179047144
0.4090601273837568,1.894533458050272,0.47843516623456783
1.158807034761086,-0.5922102808074171,1.2241039871454993
0.6355178115491242,0.8501649207642651,1.2503648987590092
1.0573880332703685,0.22692638807573437,1.8013498702211665
0.3553997553191328,0.4239706975062609,1.5768725448717786
-0.2605153833229628,0.06846396172764417,1.731764964440725
0.33763944371273386,-0.05770520074684379,1.4501915335620288
-0.3961110349600382,0.6565385082574329,1.3498283161247726
1.484951044734803,0.15723015667100898,1.6243044077308997
1.8370569932610599,0.19317190249306504,0.9458912174892674
-0.6798902676994012,-1.1104464604521005,1.510387657656417
-0.34134121213156127,-0.09654045142830034,0.4543028178100642
0.5338531323018892,-1.1284155103365272,1.551705884944674
1.7218264942170578,0.8556673289413331,0.6881193237797252
-0.3209704592718859,-1.331142276226447,1.7628859877815497
0.7569432497534642,0.6601940669335971,1.1576383731382105
1.7573333265703712,-0.10741980271256026,1.0782744692253574
0.13788512323052196,-1.445979812290862,1.604957967856535
1.0729646362424754,-0.8200760954569007,1.1808599531829969
0.9588560747830288,-0.7407753710948861,1.713825239755733
0.38715391180961517,1.5478451559226598,1.3038089700461664
0.3928808944334578,-0.01767405833473326,1.1524015890228825
0.13085032266726349,0.2225935459760378,1.1732015042372967
1.100122357395799,0.811479864109339,1.5719153392444023
-0.14059437274536757,-0.2739475729149906,1.9333834825075393
-0.22254545079365592,0.19828410524190337,1.2134772985663387
1.137719963241623,-0.5841558861353182,1.7935373390498968
0.5590176392562044,-0.1481942487672688,1.9675078862620374
0.29410933863489425,-1.4517573257106722,1.634218853510216
1.584840873510638,-0.7595158788986015,1.027362343049105
-0.33184457089786873,-0.2812487185925914,0.9491662172665083
-0.0548541432870798,-0.3413807906383086,1.8412304887678794
0.0883048971581924,-0.15140395652783828,1.2966043583828113
-0.02611349273870901,0.07769477933643977,0.7960908255251944
-1.1759225997869414,1.3487032022613796,0.651599897210933
0.18976385590445857,-1.7537290989605667,0.22977918664164315
0.7028399060354739,1.4189766897648963,1.5297473949050757
0.5791465118864728,0.19053055709642874,2.0761423317625605
1.9103611372722573,-0.16240494609625694,0.6300039137664695
-0.9911593930944932,-0.458765764010477,1.8616868629149288
-0.39678302945581967,0.07245260948692858,1.8459181346178983
1.0559379594490912,-1.5100280510927235,0.5524762055757869
1.3846884397234875,-0.36324611976609766,1.6628993140780588
1.3304991452265222,0.07363252778172363,1.19877677253888
0.7346369409005784,-0.08302463162262183,1.540298973363058
0.6305860399858265,-0.22475205505078388,1.278875462210756
0.1955262452558781,1.063234594935231,1.9412853304005786
0.2088214968096691,-0.06507039158104053,1.0172503386996163
0.8195810475369261,1.3776749534846215,1.419831051738874
-0.07561988985291751,-0.2145699778930119,1.3170481648628465
1.2184755619795005,0.06763289447561838,1.5245754269348182
-0.0032196024070013096,0.12440643670036992,1.4461471831822168
0.5303908596239765,0.5493181451729809,1.0308542866529076
-0.357749625485419,0.032733065325430404,1.8208883830228602
-0.32033517016690094,-1.6954979887276096,0.28312471245269055
0.21468477481297651,-0.08189324481220787,1.9175062440257198
-0.15619427794063737,0.8166517197553884,0.677434757702793
0.3599946894475595,-0.7185193182646554,2.0208210892801795
1.4147890398410448,0.04249621386104115,1.6422167023375607
0.47341394482666416,-0.09643084002592917,1.9762399917749784
0.31435623668036794,-0.2826599620422571,1.7552694372664712
0.16543416782920367,-0.058067715991848116,1.640777213257913
0.07263159134827454,-0.16863649791177296,1.042829375956846
1.252619424133964,1.263098998677438,0.98067128908145
1.4530826543771482,0.5207559638366899,1.5902190306662507
-1.2997127735079341,-1.1747833280483286,0.8989947918462744
-0.2933942732493038,-0.6263184368745772,1.6958643993283222
-0.28131256873148536,-0.5849402649413636,1.0840330016724464
0.7036910033636716,-0.12724400624155233,1.3760182730914443
0.05386834802069432,0.10700656851961668,0.9261397673642773
-0.15850667191844864,0.48678823452905734,1.6744579719248198
0.14963902609589452,0.5580423270862092,1.4336290543788581
0.32859075522945036,-0.7691774403721248,2.0369366491842116
-0.6570119234374429,1.5290286433025255,1.270362810419261
1.671897365982793,-0.8170574526898945,0.8608826856605983
1.5074086110514597,0.03625188022713337,1.1180087370060074
0.5192124142609571,-1.5614567491503266,1.053868697420616
1.7711280419323459,-0.4755020768376645,0.8249177931177423
1.2574769506961971,0.8268990045101733,1.5595657834251053
-0.40111482282803307,-0.8223498629386244,0.903884954759283
1.1596869763801039,1.539783939040991,0.42236447730206805
0.0751432822608565,-0.009550402458594065,0.9888735824605182
0.07872459895149296,0.9913868834267073,1.2090321827113506
1.1968759788547843,1.2339030946584706,0.9258946482152335
1.8258312897875701,0.548334779355644,0.5260382027322055
0.24320313390798923,-0.038516124465253154,1.5832970140732774
1.45897660842681,-0.346459458001295,1.4171724620714246
-0.030443923223453018,0.3312213405732247,1.45951342817818
-0.0879341230923465,-0.4666752500071566,1.719779423950144
1.8700613874061573,-0.3399070713892732,0.5974771497075579
0.2704928793681448,0.3793570719242185,2.072301588342514
0.055147737123161164,-0.5479030139263672,1.3215311038835444
0.42034277743416576,0.1805407056182215,2.0885053463535592
-0.18922391546390427,-0.15605710846936555,0.8194281313677103
0.2693700074265579,0.3542286188910713,1.7569815253256496
-0.04363962490845845,-0.06755658792094021,1.082370776301777
-0.3754111931713977,-0.6697178557964008,1.334916932294223
-0.2990041692225535,-0.44899701569990125,0.339636676871291
1.892518689809144,0.4164866105313516,0.7079695627564853
-0.6236946772628549,0.3656157724835058,0.9191131127916786
-0.5659172527503734,-1.5339290077266974,1.506402396725598
0.8964909952931761,1.6375692017809933,1.064604800595985
0.579913209569785,0.13903410647982456,1.9761098321848327
0.05085440020354255,0.23117971518326597,1.0885194705968562
-0.006676950200270276,-0.8126931358084254,1.9283393580377584
-0.1706589106137054,-0.5357810047845728,0.35348013946100976
0.7347998754624512,0.3030122312764239,1.230212319669163
0.2589640396565087,0.08858984187251645,1.4425991702829677
0.20679143512057813,-0.026404372767926676,1.7725139760076125
0.29659833200023594,0.5675227860743215,1.331419981349832
0.43302807722872433,1.586060143271045,1.5335533168382935
0.1311566185664617,0.4582909341018694,1.2067064979766033
0.6579887296962971,-0.545136232601241,1.3976704578808978
0.1754940623033307,0.8803696732225086,1.4160677477442716
-0.14208791739592552,-1.7711955802521175,0.7827244699284871
-0.17620150404197216,0.31717245937468086,1.9472094321718143
0.5715413195090656,0.0617435418087824,1.1838916917911095
0.574164613166869,0.6365648428814279,1.148243118988663
0.028875144992094398,0.199511138508374,1.0032263680533862
0.45428572964349434,-1.0559988845364565,1.643482577289969
1.4867972540750944,0.29611150968646255,1.3567828624340321
1.0269110898875176,-0.10163940651897292,1.7762364295574011
-0.05702598029905542,0.018968346295851896,1.4741995855382535
1.1554206868231363,-0.18897037212324072,1.3693342969987896
1.5068103178087378,-1.1583135060833605,0.6700997799225609
-0.6205185133769595,0.5134574247171494,1.0325373928773647
0.14805239506210294,0.11837981892552496,1.1839286399265714
1.630621752603448,0.36287823068704633,1.2947165779757586
0.8458009778827571,-0.725505637467406,1.7737970460657388
0.6651576459164751,1.7570544525778429,1.0925496480721468
0.14211668770839064,-0.15741125632308745,1.9185567423855905
0.07239346698458762,-0.6268322330724472,1.7172233606171208
-0.16131752872036778,-0.12444268834998054,1.9045437821019684
0.9905513101135438,-0.20327242928140649,1.936169875906292
0.27760584682450223,0.5353096800881013,1.8008504066706232
0.08998308702228511,1.7102339681694068,1.0543658270610838
1.3866756206124307,1.1999573676300896,0.735354964396038
0.37475396419920626,0.44827495155619246,1.4972173958933404
0.31111109335546433,-0.9077516826531113,1.296206086007327
-0.18367180352319767,-0.11774484098539925,1.5266836255331238
-0.3763859461980074,0.06366458846459089,1.4552213973385022
0.17205859930387077,0.565693411711791,0.8588172075869476
1.7495644854332535,-0.6862454004308775,0.26802078240812827
-0.0684107767667578,0.03254372603959693,1.6846094314690796
0.5983825724976324,0.7332021949029427,0.9301188311897477
-0.1269430917064519,-0.3106449492297039,0.6236619406968615
0.4462051405896158,0.37657367662590074,1.8646415636976714
0.3009235345279809,0.6450438862435084,1.0726186380124094
0.10407480629903972,-0.4112476663296091,1.4284427290425712
0.27522337702430444,-0.529179719582183,1.8663506892267527
0.7393430105622136,1.305776039715742,1.5036750348615355
0.2302234096176871,-0.4642179268163599,2.060083425250839
-0.515680700364139,-0.4984574654906391,1.4162808831430183
0.46315499010698347,-1.576968510243715,1.1977469142222825
-0.08290481831290772,0.1989996326766863,0.7137871624537837
-0.3735323401613533,-0.36376044189377754,0.9608199825540511
0.15188286369766812,0.25984174268698496,1.047479922461533
0.1950785236772783,0.11421292452727269,1.5149275003688727
0.6137642930258318,-0.1953308568218409,2.067059549488616
0.11872050337077168,0.6881494631837553,1.0046860098440265
1.1355319590933113,-1.0137969068348944,1.4824727878089066
0.3572100150543618,-0.1885704726054957,1.7396073288738447
0.532793281847886,0.6222052998104669,1.2457821816438435
0.021617665999694335,-0.19113207079184824,2.0509029553411393
1.101409624427536,-0.36759711995806454,1.8533271415142458
0.08622702494544593,0.02123858913692614,1.6502929427916866
0.21355553791811718,0.004206332294640638,0.9927756807052558
-0.05034565204528166,0.25943811991067833,1.0040429513036906
1.7676870511553968,0.20848907563762525,1.2310731753650224
0.5100130348379577,-0.51725603273125,1.4447546217512708
0.1252132634275204,0.4274077050224475,1.9960872009830422
0.43689714287109827,-0.1248503594264243,1.506123915342522
-0.24817029253623812,-0.7556897336538553,1.2452595931769204
0.011407853894417785,-0.03954430506158321,1.135082495281997
1.354057927067145,-1.0678398629672285,0.9715419501329986
-0.4788732598089536,-0.319404807658333,1.6784488249787293
0.09510946762059683,-0.66205721263538,1.6729879731218618
0.6017331699827277,0.6798076932096171,1.8057155279693113
-0.49147226954458695,-0.15121478176341233,1.6900726166972118
0.304293209865145,0.7012496901081338,2.0483008329438253
0.2881710784497037,-0.3502835181162204,2.094926057246142
0.6443166336552983,-0.1810236391805094,2.046379636113654
0.39397571710950396,0.314150446769079,2.0592284952924693
0.6734808428828803,-0.19027517593479296,1.2141086374039027
0.3195965447778589,0.30270966367959895,0.3473649816970998
1.0536377327398065,-0.4189389944868988,1.1527961429171305
-0.4749637524624142,-0.2391427450210039,1.7557470258623822
0.37206562554928707,0.2526406359386022,1.9527064174560138
-0.4451826782433608,0.5420345813373183,1.4532792134515922
0.45871460134444225,-0.4526464482570972,1.8073612528350218
0.37230183672251876,-0.01534134570214285,1.1964667201133843
-0.3068009651518736,-0.12818500181786158,1.4147922658698218
-0.18090101518122867,0.8832842857713785,1.0196517514753232
0.36832307506974227,0.7213765736237826,0.8580447023201576
-0.0645449696839849,-0.7210604113457977,1.8356686582145214
0.3021272096987769,-0.01892444816361859,0.6460631680658022
1.2005450202129277,-0.9959322611950971,1.413636259783982
0.6670339867172824,-0.6273760520445886,1.7425577217084716
1.748769554968168,-0.13256955430491982,1.140728575893025
0.9263924611053929,-0.7183486431192359,1.880573763519717
0.6482230547554073,-0.275033213372662,1.105078648297885
-0.250382811661366,-1.7346316650569766,1.1621259763581913
-0.3475649169730954,-0.3700121810864755,0.4814091094255988
-1.3589334201192964,-0.38295918185510647,1.3441377946170956
-0.45494705634561294,-1.0160606804279702,1.6137093893784062
0.28976206324338627,-0.05161487409801285,2.0218404130878134
-0.5524609838592617,-0.524316928442252,1.4594030870929495
-0.844920878008106,1.6829292872841104,0.5629691532760543
-0.39152115407534116,-0.28045718341856163,0.364108031762555
0.8093079762579309,-0.1653796015596324,2.01496571975348
-0.21034027045239567,-0.6023770019963597,0.8233013612940644
0.11942596629532179,0.9696285631404709,1.8477315594242252
0.27785732817677167,0.4214319777323471,1.4759506231438762
0.4888005439395673,-0.5659509371120574,2.0511739636303905
0.7634221410806032,-0.07613044334441812,0.5210656479348705
-0.4438256414535151,0.2745111445814596,0.9435162664726789
0.4439897732439273,0.2525066638863448,1.8393866138916044
0.47098430741547725,-0.3263021747477911,1.3302688518642956
-0.44120920699722416,0.9823315499636569,1.6777536897447693
1.34625008712051,1.2917991365196766,0.6424505235589769
0.8798462941008827,0.08391431381579895,2.0365821550943295
-0.261403353971618,-0.4385984560986804,1.0604618644288237
0.6519757333291911,-0.3694024173866983,1.7785037867558104
0.2599137586614323,-0.10799331916871346,0.9484628947402802
0.021177178864373633,-0.7033807296582757,1.137239975551709
1.7265031380966822,0.14881969044318516,1.0824556789921167
0.13621377051908878,-0.06814093521016601,0.9140570059857828
-0.377025484330509,-0.05262691826265425,1.625836896396264
-0.0423660482211287,0.43845133957635885,0.5715660006903953
0.4059660911833905,0.04055966168659195,1.9768237511778806
-0.8834716904669319,-0.06241727491329913,0.7800077143132208
0.16978450975642911,-0.018406798802048874,1.5842960872121585
-0.05429254861994284,0.05819437023725607,0.8746578857056839
1.1892073744130616,-1.4460313772538407,0.5488655440987341
-0.4364224688035438,0.16600904467529165,0.8250894524864406
0.08055597429639083,-0.136047022138856,1.8657780688973287
-0.22575970571503867,-0.34293160444024434,1.4964610699550607
0.4033304670333658,-0.24566544187083633,2.0765161216697168
1.5672611429749959,-0.9092507661767657,1.2350811047873542
0.5107917652900623,-0.18109821070260085,1.6043622922787222
0.6770624873413282,-0.06038269780251227,2.047933371409674
1.0039573682180627,0.7028258009369317,1.703128239006053
0.804479627707661,0.1570118464567328,1.328168408373032
-0.03707519697750834,-0.39442194196216307,0.8631558118069254
0.01580129081166326,-0.18524026478579825,1.3119113899099049
0.17267645586504665,-0.012814710300790122,0.9129077518682931
1.539237727383321,0.9358829064752573,0.8229179357673573
-1.6031593111198745,0.4785184743458985,1.1033633702457908
0.8124523748567525,-0.6336050805827793,1.9467165575977265
0.01761349555314158,-0.15683359965479787,1.3801453333935667
1.0354272533149782,0.4668752080756406,1.9272253876343437
1.353062105009928,-0.28870302481159016,1.647399392002505
0.16624110308423745,0.09299210575259609,0.49637420612963945
-0.14071939347483076,-0.3327576964378397,1.455272312738427
0.3005111030170012,1.3059049396566258,1.8209496614234584
1.5087795479616166,-1.1559591284817485,0.9042702328375614
-0.819630181061135,0.29314315758455106,0.8423564331830977
0.24006139171960683,0.270148079772909,1.3406060676105325
1.444594863748753,-0.6424855520810144,1.6136800798232998
0.19378815844566305,0.01870281429589707,1.9447047579194425
0.9064273410854318,-0.7324238688337386,1.3181280024517694
0.38173948453070633,0.48309010979137357,1.2639874671425861
1.7578156335486803,-0.48502025704289875,0.9682286571322727
0.19903121917269453,-0.2082605590287076,1.1391218973178254
-0.03462532178048382,0.19660633551931517,1.9440859268657777
1.3815640119859876,0.6832122271334976,1.636140052829871
1.5806014250661944,-1.0430144918852897,0.5997002343715756
0.22638940850151262,0.5906559692792066,1.1491147791979734
0.839512955913231,1.5604967457270804,0.7113327093481294
0.1707695434351888,0.15232483879741238,1.548550924828904
0.12760140290989921,-0.3538937309036748,1.6707188168836302
1.6937664128321603,0.4396638928091919,1.109633647832094
1.207411981385666,-0.2421696073700853,1.3488753171535772
0.05861295245390369,-0.24589567078221627,0.34765853424379645
0.18967162940091858,-0.10733316966784573,1.7415985611658307
